сви́тер	sweater
серёжка	earring
су́мка	"bag, purse"
цветы́	flowers
часы́ (pl.)	watch
шарф	scarf
вечери́нка	party
восьмóе мáрта	Int'l Women's Day
дед морóз	Grandfather Frost
день рождéния	birthday
пáсха	Easter
прáздник	"celebration, holiday"
рождествó	Christmas
снегу́рочка	snow maiden
"январь, в январé"	January
февраль (é)	February
март	March
апрель	April
май	May
июнь	June
июль	July
август	August
сентябрь (é)	September
октябрь (é)	October
ноябрь (é)	November
декабрь (é)	December
млáдший	"younger, youngest (adj.)"
молóже (comp. of molodoi)	younger
"старéе, стáрше (comp. of staryi)"	older (comp.)
стáрший	"older, oldest (higher) (adj.)"
бóльше всегó	most of all
скóро	soon (adv.)
кому́	for whom
мне	for me
тебé	for you
ему́	for him
ей	for her
нам	for us
вам	for y'all
им	for them
свой (possessive)	one's own
к + dat.	"to, toward"
от + dat.	from
"да|вáть, *дать"	to give
"дари́ть, *подари́ть"	to give (as a present)
"нрáвиться, *понрáвиться"	"to like, please"
"покупáть, *купи́ть"	to buy
"получáть, *получи́ть"	"to get, to recieve"
"помогáть, *помочь"	"to help, aid"
*пригласи́ть	to invite (perf.)
приходи́те	arrive (imperative)
"роди́лся, родилáсь, родились"	to be born (perf.past.)
"совéтовать, *посовéтовать"	"to give advice, to advise"
"у́мер, умерлá, у́мерли"	to die (perf. past)
с днём рождéния	Happy Birthday
с нóвым годóм	Happy New Year
с прáздником	Happy holiday!
*** Chapter 14 (/course/1296376/troika-all-vocab/14/)	
ветер	wind
влажность	humidity
воздух	air
градус	degree
гроза	thunderstorm
дождь	rain
кли́мат	climate
мороз	frost
погода	weather
прогноз	forecast
снег	snow
температура	temperature
Фаренгейт	Fahrenheit
по Фаренгейту	on the Fahrenheit scale
Цельсий	Celsius
по Цельсию	on the Celsius scale
берёза	birch
дерево	tree
деревья	trees
звезда	star
звёзды	stars
земля	"ground, land"
луна	moon
небо	sky
облако	cloud
облака	clouds
природа	nature
пти́ца	"bird, poultry"
солнце	sun
трава	grass
цветы́	flowers
цвето́к	flower
варежки	mittens (pl.)
куртка	jacket
майка	sleeveless T-shirt
пальто (indecl.)	overcoat
перчатки	gloves (pl.)
плащ	raincoat
сапоги	boots
сви́тер	sweater
футболка	t-shirt
шáпка	"cap, hat"
шарф	scarf
шорты	shorts
зоопарк	zoo
пляж	beach
весёлый	"happy, fun-loving (adj.)"
весело	"happy, fun-loving (adv.)"
высокий	"high, tall (adj.)"
высоко	"high, tall (adv.)"
вы́ше	"higher, taller (comp.)"
жаркий	hot (adj.)
жарко	hot (adv.)
жарче	hot (comp.)
корóткий	short (adj.)
коротко	short (adv.)
короче	short (comp.)
ни́же	lower (comp.)
ни́зкий	low (adj.)
низко	low (adv.)
облачный	cloudy (adj.)
облачно	cloudy (adv.)
пасмурно	overcast (adv.)
прекрасный	wonderful (adj.)
прохладный	cool (adj.)
прохладно	cool (adv.)
светлый	light (adj.)
светло	light (adv.)
сильный	strong (adj.)
сильно	strong (adv.)
ску́чный	"boring, dull (adj.)"
скучно	"boring, dull (adv.)"
слабый	weak (adj.)
слабо	weak (adv.)
солнечный	sunny (adj.)
солнечно	sunny (adv.)
такой	"so, such (adj.)"
так	"so, such (adv.)"
тёмный	dark (adj.)
темно	dark (adv.)
тёплый	warm (adj.)
тепло	warm (adv.)
холóдный	cold (adj.)
холодно	cold (adv.)
яркий	bright (adj.)
ярко	bright (adv.)
ярче	bright (comp.)
ясный	clear (adj.)
ясно	clear (adv.)
бывá|ть (I)	to be (frequently)
надевать (I)	to put on (clothes) (imperfective)
надеть	to put on (clothes) (perfective)
разговаривать (I)	"to talk, to chat"
светит	is shining
снимать (I)	to take off (clothes) (imperfective)
снять (I)	to take off (clothes) (perfective)
довольно	"fairly, rather (adv.)"
если	if
минус	"minus, below zero"
намного	"by far, much (adv.)"
ноль (m.)	zero
нуль	zero
плюс	"plus, above zero"
почти	almost
разве	I wonder (if)
тогдá	"then, in that case"
*** Chapter 15 (/course/1296376/troika-all-vocab/15/)	
автобус	bus
аэропорт	airport
билет	ticket
виза	visa (travel document)
вокзал	railway station
граница	border
за граница	abroad
за границу	(to) abroad
из-за границы	from abroad
дéньги (pl. only)	money
дорога	"road, trip"
достопримечательность (f.)	tourist sight
креди́тная кáрточка	credit card
номер	hotel room
отдых	"rest, vacation"
пансионат	resort hotel
паспорт	passport
поезд	train
поездка	trip
полёт	flight
проводник	train conductor (m.)
проводница	train conductor (f.)
рейс	"flight, route"
самолёт	airplane
санаторий	health spa
станция	metro station
трамвай	street car
троллейбус	trolleybus
чемодан	suitcase
адаптер	adapter (for outlets)
аспирин	aspirin
бритва	razor
брюки	pants
галстук	necktie
джинсы	jeans
зонт(ик)	umbrella
костюм	suit
кофта (кофточка)	women's top
кроссовки	athletic shoes
купальник	swimsuit
куртка	jacket
носки	socks
очки	glasses
солнечные очки	sunglasses
пальто	coat
паста	paste
зубная паста	toothpaste
перчатки	gloves
плавки	men's swimsuit
платье	dress
рубашка	(men's) shirt
рюкзак	backpack
сапоги	boots
сви́тер	sweater
су́мка	"bag, purse"
трусы (трусики)	men's/women's underwear
туфли	shoes
футболка	t-shirt
шáпка	"cap, hat"
шарф	scarf
шорты	shorts
щётка	brush
зубная щётка	toothbrush
юбка	skirt
в следующем году	next year
конец	end
в конец	at the end
начало	beginning
в начале	at the beginning
середина	middle
в середине	in the middle
по вечерам	in the evenings
полгода	half a year
срок	period of time
на какой срок	for how long
альпинизм	mountain climbing
бéрег (на верегу́)	coast
воздух	air
дурак	fool (m.)
дура	fool (f.)
заня́тие (на)	activity
иностранец	foreigner
карман	pocket
ключ	key
кран	faucet
курорт	resort
лампочка	lightbulb
лестница	staircase
лифт	elevator
одеяло	blanket
палатка	tent
подушка	pillow
полотенце	towel
поход	hiking
сад (на саду)	garden
скалолазание	rock-climbing
стоимость	"cost, price"
шкаф (в шкафу)	closet
этаж	"floor, level, story"
горячий	hot (about liquids) (adj.)
дальний	far (adj.)
двухместный	double (room) (adj.)
культурный	cultural (adj.)
"нужен (нужна, нужно, нужны)"	needed (adj.)
одноместный	single (room) (adj.)
отдельный	separate (adj.)
пассивный	passive (adj.)
пляжный	beach (adj.)
разный	various (adj.)
следующий	next (adj.)
средний	"middle, central (adj.)"
счастливый	happy (adj.)
Счастливого пути!	Have a nice trip!
быстро	fast (adv.)
громко	loudly (adv.)
гормче	louder (comp.)
медленно	slowly (adv.)
назáд	ago (adv.)
осторожно	carefully (adv.)
откуда	where from
ти́хо	quietly (adv.)
тише	quieter (comp.)
тудá	(to) there
из (+ gen.)	from
через (+ acc.)	in (in time expressions)
на (+ acc.)	for (a period of time)
бояться (II)	to be afraid
взять (I)	to take (pf)
возвращаться (I)	to return
вернуться (I)	to return*
éхать (I)	"to go, travel*"
забывать (I)	to forget
забыть (I)	to forget*
загорать (I)	to sunbathe
закрывать (I)	"to shut, to close"
закрыть (I)	"to shut, to close*"
заниматься (I) альпинизмом	to climb mountains
купаться (I)	"to swim, to bathe (play)"
лазать по скалам	to climb rocks
летать (I)	to fly?
лететь (II)	to fly
отдыхá|ть (I)	to rest
открывáть (I)	to open (impf)
открыть (I)	to open (pf)
поéхать (I)	"to go, leave (by vehicle)"
положи́ть (II)	to put
потерять	to lose*
предпочитать (I)	to prefer
приехать (I)	to arrive*
путешествовать (I)	to travel
уехать (I)	to go away (by vehicle)*
украсть	to steal*
включи(те)	"turn on (the light, an appliance)"
не волнуйся(тесь)	Don't worry
встань(те)	stand up
выключи(те)	"turn off (the light, an appliance)"
останови(те)сь	stop
поверни(те)	turn
(подо)жди(те)	wait
помолчи(те)	be quiet
сади(те)сь	have a seat
если	if
"ну, что ж"	"oh, well"
стоп	stop
*** Chapter 16 (/course/1296376/troika-all-vocab/16/)	
ананáс	pineapple
арбу́з	watermelon
барáнина	lamb
батóн	loaf (French bread)
блины́	Russian pancakes
бу́блик	bagel
бу́лка	white bread
бу́лочка	bun
бутербрóд	sandwich
барéнье	"jam, jelly"
батру́шка	Russian cheese pastry
гáмбургер	hamburger
говя́дина	beef
горчи́ца	mustard
гру́ша	pear
квас	kvas (fermented drink)
кéтчуп	ketchup
кефи́р	buttermilk
клубни́ка	strawberry
лёд (со льдом; бéзо льда)	ice
лимóн	lemon
лук	onion
майонéз	mayonnaise
макарóны	macaroni
мали́на	raspberry
мёд	honey
мукá	flour
напи́ток (pl. напи́тки)	drink
огурéц (pl. огурцы́)	cucumber
пéр(е)ц	pepper
пéрсик	peach
петру́шка	parsley
печéнье	cookie
"пирóг, пирож(ó)к"	"pie, pastry"
пирóжное	pastry
пи́цца	pizza
помидóр	tomato
пóнчик	doughnut
припрáвы	"spices, condiments"
пря́ник	gingerbread cookie
рис	rice
сáхар	sugar
свёкла	beet
свини́на	pork
селёдка	herring
сельдь (f.)	herring (f.)
сли́вки (pl. only)	cream
соль (f.)	salt
соси́ски	sausage links
спагéтти	spaghetti
твóрог	Russian cottage cheese
тéсто	dough
соси́ски в тéсте	pigs in a blanket
укрóп	dill
у́ксус	vinegar
фарш	ground beef
хлóпья (pl.)	cereal
черни́ка	blueberry
чеснóк	garlic
шашлы́к	shish kebab
блю́до	dish
блю́дце	saucer
бокáл	wineglass
ви́лка	fork
десéрт	dessert
едá	"food, meal"
эакáз	order
заку́ска	"snack, appetizer"
креди́тная кáрточка	credit card
кру́жка	mug
лóжка	spoon
столóвая лóжка	tablespoon
чáйная лóжка	teaspoon
меню́ (indecl.)	menu
метрдотéль (m.)	maitre d'
нож	knife
нáлочки (pl.)	chopsticks
пóрция	portion
рю́мка	shot glass
тарéлка	plate
салфéтка	napkin
скáтерть	tablecloth
стакáн	glass
стóлик	table (dim.)
стóпка	shot glass
счёт	check
тост	toast (drink)
чаевы́е (subst. adj. pl.)	tip
чáшка	cup
бли́нная	pancake house
бу́лочная	bakery
буфéт	buffet
столóвая	"dining hall, cafeteria"
шашлы́чная	shish-kebab house
аппети́т	appetite
вегетариáн|(е)ц (вегетариáн)	vegetarian
вечери́нка	party
встрéча	meeting
главá	head (of a table)
диéта	diet
дру́жба	friendship
здорóвье	health
знакóмство	acquaintance
ингредиéнт	ingredient
пимáние	nutrition
проду́кты	produce
рецéпт	recipe
рукá (pl. руки)	hand
"хозя́ин, хозя́йка"	"host, hostess"
вку́сный	delicious
газирóванная водá	carbonated water
горя́чий	hot (temperature of food)
гря́зный	dirty
закры́т (short adj.)	closed
зáнят (short adj.)	"occupied, busy"
откры́т (short adj.)	open (adj.)
полéзный	good (for health)
свéжий	fresh
свобóден	"free, vacant"
слáдкий	sweet
сухóй	dry
фи́рменное блю́до	house special
чи́стый	clean (adj.)
зарáнее	in advance
(по)пóзже	later
тудá	there (direction)
без (+ gen.)	without
для (+gen.)	for
за (+acc.)	"to, for"
мéжду (+instr.)	between
ря́дом с (+instr.)	next to
с (+instr.)	with
подо/ждáть (I)	to wait
держ|áть (II)	to hold
закáзыва|ть (I)	"to order, reserve"
заку́сыва|ть (I)	to snack
корм|и́ть (II)	to feed
перепу́та|ть (I)	to mix up
положи́ть (II)	to put
попáсть	to get in
принимá|ть (I)	to take (here: credit cards)
давáй встрéтимся...	Let's meet...
давáть/*дать на чай	to give (a tip)
До вéчера тогдá.	See you tonight then.
До днá!	Bottoms up!
договори́лись	agreed
Прия́тного аппети́та!	Bon appetit!
"Передáйте, пожáлуйста,..."	"Please, pass..."
"Принеси́те, пожáлуйста,..."	Please bring me...
Проходи́те	Come in
Сади́тесь!	Sit down! Have a seat!
с удовóльствием	with pleasure
нельзя́	may not
двóе (collect. num.)	two
трóе (collect. num.)	three
чéтеро (collect. num.)	four
пя́теро (collect. num.)	five
*** Chapter 17 (/course/1296376/troika-all-vocab/17/)	
брак	marriage
дворец	palace
Дворец бракосочетания	marriage palace
девочка	(little) girl
жених	bridegroom
ЗАГС (Отдел записи актов гражданского состояния)	civil registry office
и́мя (pl. имена)	"name, first name"
кольцó (pl. кóльца)	ring
любовь (f.) (gen. любви)	love
мальчик	(little) boy
молодожёны	newly weds
невеста	bride
ребёнок (gen. ребёнка)	child
рождение	birth
свадьба	wedding
свидетель (m.)	witness
смерть (f.)	death
церемония	ceremony
церковь (f.) (в церкви)	church
образование	education
обучение	"schooling, teaching"
окончание	finishing
план	plan
спецшкола	special school
филфак (филологический факультет)	department of languages and literatures
военный	soldier (subst. adj.)
дипломат	diplomat
кинорежиссёр	movie director
лётчик	pilot
певéц (m.) (f. певица)	singer
пожарный	firefighter (subst. adj.)
полицейский	police officer (subst. adj.)
психиатр	psychiatrist
разведчик	intelligence officer
рок-музыкант	rock musician
солдат	soldier
хирург	surgeon
бег	running
бодибилдинг	bodybuilding
борьба	wrestling
велосипедный спорт	cycling
верховая езда	horseback riding
фехтование	fencing
физкультура	physical education
ходьбá	walking
армия	army
будущее	the future
ВВС (Военно-воздушные силы)	Air Force
ВМС (Военно-морские силы)	Navy
возраст	age
интерес	interest
каравай	a round bread (for ceremonies)
мечта	dream
миллионер	millionnaire
опрос	survey
отношение	relation(ship)
парень (m.)	guy
вы́сший	highest (here: college level) (adj.)
"доволен (довольна, довольны + instr.)"	satisfied with (adj.)
знаменитый	"famous, well-known (adj.)"
легко	(it's) easy (adj.)
лы́жный	ski(ing) (adj.)
международный	international (adj.)
модный	fashionable (adj.)
прести́жный	prestigious (adj.)
ранний	early (soft. adj.)
сложный	complicated (adj.)
довольно	"fairly, rather (adv.)"
скóро	soon (adv.)
только что	just (adv.)
тóчно	exactly
друг друга	each other
оба (m. & n.) (f. обе)	both
"сáм (самá, сáми)"	#NAME?
*** Chapter 18 (/course/1296376/troika-all-vocab/18/)	
аллерги́я	allergy
ангина	strep throat
аппендицит	appendicitis
астма	asthma
бессонница	insomnia
грипп	flu
кашель (m.)	cough
насморк	"runny, stuffy nose, head cold"
похмелье	hangover
простуда	cold
ревматизм	rheumatism
стресс	stress
борода	beard
бровь (f.)	eyebrow
веснушка	freckle
волосы	hair
глаз (pl. глаза)	eye
голова	head
горло	throat
грудь (f.)	"breast, chest"
губа (pl. губы)	lip
живот	stomach
зуб	tooth
кожа	skin
кость (f.)	bone
кровь (f.)	blood
лёгкие [лёхкие]	lungs
лицо (pl. лица)	face
лоб (на луб)	forehead
мозг	brain
нерв	nerve
нога (pl. ноги)	"foot, leg"
нос	nose
палец (pl. пальцы)	"finger, toe"
плечо (pl. плечи)	shoulder
подбородок (подбородк-)	chin
попа (colloq.)	butt
ресницы	eyelashes
рост	"height, growth"
рот (во рту)	mouth
рукá (pl. руки)	hand
сердце [серце]	heart
слеза (pl. слёзы)	tear
спина	back
тело	body
усы	mustache
ухо (pl. уши)	ear
фигура	figure
чёлка	bangs
шея	neck
шека (pl. шёки)	cheeks
ягодицы	buttocks
язык	tongue
аппарат	gadget
слуховой аппарат	hearing aid
аспирин	aspirin
банник	bath-house spirit
баня	"banya, Russian bath house"
больной (subst. adj.)	patient
веник	broom; here: a bundle of birch twigs
витамин	vitamin
диагноз	diagnosis
душа	soul
зал	hall
здорóвье	health
здравоохранение	health care
значение	meaning
зрение	vision
кабинет	office
курение	smoking
куртка	jacket
лекарство	medicine
линза	lens
контактные линзы	contact lens
охлаждение	cooling
очищение	cleaning
парилка	steam room
пачка	package
питание	nutrition
победа	victory
повторение	repetition
пожар	fire
поликли́ника	health clinic
полис	policy
полиция	police
помощь (f.)	help
скорая помощь	"ambulance, emergency medical service"
привычка	habit
расслабление	relaxation
рецéпт	prescription
род(ильные) дом	maternity ward
сигарета	cigarette
снотворное	sleeping pill
страхование (медицинское~)	insurance (medical)
таблетка	pill
термометр	thermometer
угол (в/на углу)	corner
укрепление	strengthening
фаза	phase
бедный	poor (adj.)
берёзовый	(made of) birch-tree (adj.)
беременна (беременны)	pregnant (adj.)
близорукий	nearsighted (adj.)
"болен (больна, больны)"	sick (adj.)
важный	important (adj.)
весёлый	cheerful (adj.)
"виноват (виновата, виноваты)"	guilty (adj.)
"влюблён (влюблена, влюблены)"	in love (adj.)
волнистый	wavy (hair) (adj.)
вредный	"harmful, bad for you (adj.)"
высокий	"high, tall (adj.)"
глухой	deaf (adj.)
горбатый	"aquiline, eagle's (of a nose) (adj.)"
горячий	hot (of liquid) (adj.)
грустный	sad (adj.)
"здоров (здорова, здоровы)"	well (not sick) (adj.)
"карий (-яя, -ее, -ие)"	brown (of eyes) (adj.)
крепкий	strong (adj.)
кожаный	(made of) leather (adj.)
круглый	round (adj.)
кудрявый	curly (adj.)
курносый	pug(-nosed) (adj.)
ленивый	lazy (adj.)
немой	mute (adj.)
овальный	oval (adj.)
полный	"full, full-figured, plump (adj.)"
"похож (похожа, похожи (на + acc.))"	"similar, resembling (adj.)"
прямой	straight (adj.)
регулярный	regular (adj.)
русый	dark blond (adj.)
рыжий	red (of hair) (adj.)
светлый	light(-colored) (adj.)
седой	gray (of hair) (adj.)
серьёзный	serious (adj.)
слабый	weak (adj.)
слепой	blind (adj.)
скорый	fast (adj.)
средний	"average, middle (adj.)"
страшный	"awful, horrible, scary (adj.)"
стройный	slim (adj.)
такой же	same kind (adj.)
тёмный	dark (adj.)
узкий	narrow (adj.)
чи́стый	clean (adj.)
винзу	downstairs (adv.)
глубоко	deeply (adv.)
дáже	even (adv.)
навéрно(е)	probably (adv.)
(dat +) нельзя	"must not, cannot (adv.)"
прóсто	simply (adv.)
так себе	so-so (adv.)
"беспокоить (II) (беспокою, беспокоишь, беспокоят)"	"to worry, to disturb"
болеть (I)	to be sick
заболеть (I)	to be sick*
"болеть (II) (болит, болят)"	to hurt
"бросить (II) (брошу, бросишь, бросят)"	"to throw, to quit*"
"видеть (II) (вижу, видишь, видят)"	to see
"выглядеть (II) (выгляжу, выглядишь, выглядят)"	to look (of appearance)
вызывать (I)	to call
"вызвать (I) (вызову, вызовешь, вызовут)"	to call*
"дышать (II) (дышу, дышишь, дышат)"	to breathe
"жаловаться (I) (на + acc.) (жалуюсь, жалуешься, жалуются)"	to complain
"измерить (II) (измерю, измеришь, измерят)"	to measure*
казаться (dat. +) (кажется)	to seem
мне кажется	it seems to me
"курить (II) (курю, куришь, курят)"	to smoke
набрать	to dial (a telephone number)
"носить (II) (ношу, носишь, носят)"	"to wear, to carry"
поправляться (I)	to get well; here: to gain weight
"поправиться (поправлюсь, поправишься, поправятся)"	to get well; here: to gain weight*
"попробовать (I) (пробую, пробуешь, пробуют)"	to try*
принимá|ть (I)	to take; also: to receive patients
"принять (I) (приму, примешь, примут)"	to take; also: to receive patients*
"простудиться (II) (простужусь, простудишься, простудятся)"	to catch a cold*
"слышать (II) (слышу, слышишь, слышат)"	to hear
снять стресс	to reduce stress
узнáть (I)	"to recognize, find out"
"уставать (I) (устаю. устаёшь, устают)"	to get tired
"устать (past: устал, устала, устали)"	to be tired*
похудеть	to lose weight*
"чувствовать себя (I) (чувствую, чувствуешь, чувствуют)"	to feel
почувствовать себя	to feel*
Возьми(те) себя в руки!	Get a grip on yourself!
Mне жаль тебя (dat. + жаль + acc.)	I feel sorry for you
Не беспокойся (беспокойтесь)	Don't worry
Не падай(те) духом	Do not lose hope!
Поправляйся (поправляйтесь)	Get well!
Mне не спится (dat. + спится)	I can't sleep!
Mеня тошнит (acc. + тошнит)	I feel nauseated.
Успокойся (успокойтесь)	Calm down!
Mне хочется есть (dat. + хочется)	I want to eat; I am hungry
Что случилось?	What happened?
Что с тобой?	What is wrong with you?
Бесняжка	Poor thing!
С лёгким паром!	Enjoy your bath!
